content_length,sentiment
8,0.641409703334201
31,-0.6205812844962006
4,-0.7726605893661627
26,0.4618163427972486
22,0.9485741717349179
4,0.0
24,0.5372705237620525
6,-0.6288779588911253
83,0.5056521853600187
26,0.9577024047814251
59,0.9807572721149467
28,0.538042886972218
31,0.9714586854579881
13,0.10792676026100323
14,-0.5723083942742646
18,0.4818266298655811
40,0.42186712658362824
58,-0.9351766527624492
49,0.14656878458949896
22,0.8102207144234339
7,-0.2177765631651556
34,-0.968937432011397
39,0.9789828513594916
13,0.13418044245697525
45,0.3564411519955568
11,0.6375503321792835
19,0.9486974888576931
22,0.21621911488213197
509,-0.9999994752467916
93,-0.11774980506107502
179,-0.9997148125520354
38,-0.41761167731323967
133,0.9997284304892224
31,0.4771992648509715
25,-0.02396716553629452
67,0.9483472590635873
17,0.1334362703787626
87,0.9726095633446337
65,-0.3311942456125001
7,-0.26854861369698946
31,-0.8423265611125077
14,-0.6150210616363152
20,-0.9966720181262139
2,0.6000000000000001
24,0.08179094345654536
23,-0.2615055918525946
39,-0.5887798014168744
37,0.7498138161524766
64,0.7860330567876328
71,-0.9944081199327692
51,-0.9976427756592874
30,0.4953335004308286
108,0.9994013443185581
28,-0.8107433801589539
9,0.6987275753607656
32,0.3506008353492116
67,0.2311744257091748
32,0.8998825561886223
48,0.9515983721605508
71,0.8401665845195121
42,0.7052877824357697
87,-0.8130218583180728
53,0.9861668905717051
35,0.6612042417609105
97,0.9997911486625295
32,0.5384576887055423
18,0.6361620065261122
16,0.9647843695782492
55,0.8595732036469508
94,0.9942524645302016
53,-0.6836248892574992
102,0.41527091371365676
35,0.5272208522064963
12,-0.16663893509462424
271,0.9999999479278334
5,-0.37916781261765387
30,0.5125474527524958
40,0.997770518068573
25,0.9074888772825978
20,0.5885940889062422
134,0.8777323536801083
98,0.9499831879099876
34,0.961739986949677
254,0.9999999999999996
33,-0.9290906768442313
19,-0.6835583614102014
42,0.9918461020058624
28,0.9863246237410968
42,-0.811652776774765
50,0.9991879547875251
34,-0.3883729167108487
19,0.2664096503844
62,-0.9982492812782509
16,-0.9436688726067008
34,-0.3843445124105864
2,-0.23587534956204914
40,-0.046598586020133226
24,-0.29906528027988744
127,-0.6846240629345115
101,-0.9935668690029202
8,0.14397735702132786
45,-0.8924567907255936
20,0.21435223738585973
47,0.956228421766903
39,-0.937600802295073
23,0.7418840000857678
12,0.42943609218583045
41,0.6384023729558284
11,0.2792711939925643
29,0.8091534623089554
72,-0.9941562644004716
33,-0.9460588051103633
23,0.5849014593415345
35,0.9813810942707224
16,-0.6933289914545384
31,-0.7178382435997743
26,0.886456194377437
43,0.34432915869512914
14,0.6698537839832548
25,-0.5856513862242099
28,0.7906757983949968
46,0.9977284429797197
61,0.9767904534260392
41,0.10813673262089996
54,0.6091337950467044
4,0.052465563615616606
23,0.6525777333039096
152,0.9791872837320013
88,-0.2558625242626036
35,-0.8562074697754907
47,-0.7034045950797225
69,0.7872744705595238
45,0.9760198337210189
23,0.9033518259615831
68,-0.14028492883377508
39,0.9373223678925933
97,0.7510316601860278
86,0.9991542799224566
12,0.8704601238423706
97,0.9918834561934218
12,0.30409754975872927
20,-0.9031297975175807
24,-0.32904456850141406
39,-0.0835804777503788
30,0.8091218894841274
71,0.4493713868401432
43,-0.9931743991691959
35,0.9699657272629545
75,0.9990155690866616
7,-0.04390403889465522
9,0.32940569851991497
57,0.9884564249365291
37,0.6128915843995539
35,0.7570332144244922
60,0.6401179727307151
24,0.3096172405673081
170,0.995567572097704
12,-0.35575615178172715
13,-0.42963807957370803
25,0.24162869448081348
56,0.9383918971199119
9,0.0
44,0.32114075093154915
48,0.19785812343054165
282,0.9999999999997442
52,-0.24966008285398567
112,-0.7441274595655751
13,0.36474088677830263
91,0.5744108388531031
23,-0.6826336782009417
36,0.908874756728272
50,-0.9992479082675669
26,-0.9227867787772528
275,0.9999999969758049
21,-0.613777732933503
16,-0.7237840948181271
11,-0.7935961755523544
289,0.9932267269280062
150,0.9980048829565504
45,-0.9112283711298328
60,0.481541766010289
35,0.998420724572614
43,0.38409026031873506
31,0.9853750737807894
25,0.9839190261873267
65,0.8639921308830281
56,0.7621200308850271
22,0.9943946606959224
39,-0.8970593313336366
45,0.3755726937262698
10,0.5495984185188019
66,-0.8183814792653068
67,0.6326914962705248
37,0.029850088309904432
23,0.8507301664568225
27,-0.8755940411076875
8,0.9708091521338127
12,0.7770043394717463
34,-0.7787695198932771
215,0.9999999040527172
56,-0.31896135810687687
57,0.9993691141857077
19,0.6727786064157528
22,0.9672172578962379
36,0.9959296731755822
25,0.971781629673814
22,0.7829277816689122
47,-0.3380760766799691
23,0.0512535919236754
16,0.9235955103723763
124,0.9997791868737571
37,-0.16160740203424417
51,0.737194549337645
38,0.9546213639067873
12,0.22864255013875434
61,0.9287213616699781
86,0.9965946137453452
20,-0.2823324501438529
218,0.9999999999998153
95,-0.44094210869058936
22,-0.9260962125381371
45,0.9999799316745768
76,-0.9877507519873303
21,-0.8590805536797814
89,0.999999810983629
93,0.9423962915494692
44,0.977485112011103
23,0.24720030577900154
36,0.6765976112698038
18,-0.5352961968831824
57,-0.8827712291120171
91,0.6495091041055121
102,-0.44191029429111195
99,0.9983011458950031
68,-0.8403844148581574
12,0.0
82,0.9910026894896482
46,-0.8788125074480022
112,0.8783748200407675
24,0.9511010304459229
43,0.999201815841968
32,0.9814436745797934
13,0.8084064765099828
15,-0.7417851262103843
77,-0.7979812206744785
140,0.9999997600052555
115,0.999999342608118
2,0.7993311036789295
139,0.9962433534042747
4,0.16666666666666718
21,0.9941778197616598
53,-0.968121225755262
102,0.9225792520166074
34,0.8515847610695018
31,0.8856491678042739
37,0.9733005785224289
57,-0.38546809869780496
8,0.8855402198538285
191,0.9999999999930234
13,-0.1879289794038279
32,0.617468415446792
8,0.9811611217807046
4,-0.26121781773600317
103,0.9978576540271487
25,0.41261439769917563
36,0.7394402521991745
87,0.9286334744701208
64,0.9999854872130873
67,0.9997437401413027
6,-0.08767264483114068
52,-0.5418788505816798
25,0.5277759058293414
12,-0.21866713571065
23,-0.7947435862611802
16,0.9846964820877204
27,0.9277823534809913
46,0.9591242944837852
35,-0.4288133549484445
120,0.9990682903780324
10,0.7983810463395162
73,0.9088996465125148
9,0.1080991056556857
179,0.9999984415603536
38,0.9999829538570724
35,-0.07315206856220002
171,0.9888188564817395
17,0.8134631899867508
25,0.9532362373831917
24,0.9483870610549918
45,0.9929182281236437
83,0.9918897109437566
12,0.855639305149761
6,0.0
12,-0.2330521624457529
17,0.5130791277703488
28,0.9902324965572615
131,-0.748526101855904
6,0.4245969037888573
42,0.8059813476864424
27,-0.962943586186215
43,0.9391798977174863
48,-0.8533453182709287
16,-0.9746476445244077
21,0.22259068269868876
29,0.9890788275462241
13,0.30985361180023774
82,0.23741158437559595
80,-0.01613068522400174
5,-0.2498439231666414
68,0.9999903649224744
195,0.999999990633305
33,0.33576236853531394
6,0.9756844961358366
18,-0.8921182805575116
2,0.9285714285714286
48,0.35236056420985307
152,0.9999998782228887
64,0.9901603616717825
84,0.8960593363410467
28,-0.8506106272785579
52,0.9999070698621308
33,-0.8604251373637131
22,0.38171746208306034
46,-0.027140088280477315
39,-0.6129724519886419
22,0.8696825284805523
17,-0.8929153192370107
119,0.9998547941078266
17,-0.682910893474808
142,0.9999998056930413
32,0.8095250506194882
60,0.9996514693036271
9,0.0
19,0.5029031356079212
35,-0.9014671020765919
41,-0.9687604843028004
44,-0.9270988730896872
23,0.9988450147249628
78,0.9952419295980837
54,0.9990187605041148
107,-0.09867907775099916
59,0.9962948361613526
24,0.9986454244018741
17,-0.6485099106895036
39,-0.3313723749925577
39,-0.6829168686995499
28,0.953593876029097
49,0.9415051531208645
44,-0.9769190987323855
17,-0.12308878595598216
73,0.9964986805887903
49,0.8148831815518074
89,0.8771590779798641
84,0.9955271776350378
4,0.09262109027748933
38,0.9952148955786411
16,-0.3994588091023985
35,-0.45153005456581785
36,-0.7783674699332348
127,0.9997038954318938
34,-0.882540174026831
13,0.8274474147216011
19,0.41795737995877325
58,-0.8242226929570231
491,0.9999999999892202
157,0.999999757664026
118,0.9999274270889631
76,0.29990676005350814
107,-0.09652955763129989
104,-0.9709693116613103
60,-0.9996683747603337
84,-0.5456784183746004
35,0.9973463026604183
112,0.9999258382903031
58,0.47371263698621946
24,0.9235477888348025
7,-0.6851263044914411
19,-0.24638687466799714
39,0.6844161047936779
232,0.561833089282175
27,-0.7610823219665104
50,-0.22993736752017657
25,0.5674297949944693
24,0.5529703923699554
3,-0.18916572067905713
13,0.8703140344471771
8,0.955645825056133
13,0.8703140344471771
33,0.9909997009620339
37,-0.6760535058080153
4,0.6000000000000001
42,-0.7923194555522182
22,-0.52083475073495
14,-0.0463565419646601
49,-0.6964632007351723
11,-0.5745801631353706
26,0.7045711018617433
17,0.3957947977498686
18,0.8932217851257656
28,0.9384273803882441
9,0.6492177372892696
28,-0.1816525776694653
66,-0.7505404264705116
13,-0.18048447781887011
9,0.0
118,0.9734624302899195
149,-0.7655535967564295
72,-0.44604654442037317
14,0.3199031602366591
117,0.9999999473261609
38,-0.9859935859361943
99,0.9524004171409464
63,0.17843547583065256
49,0.9981494247143607
19,0.9183334327226789
26,0.2819378178292591
39,-0.7968036998990158
63,-0.5705218319880945
69,0.9964998118353956
20,0.34773859779214655
118,-0.9999077746986045
146,0.9966551153866772
51,-0.9978331262358582
75,-0.5668875443540446
34,-0.9682411808094635
51,-0.004962325971893611
27,-0.9862788854928148
41,0.9141039384278526
2,-0.14966304187853274
16,0.3766384436001555
116,0.36582034418185794
208,0.9643577708079458
21,-0.32440138471681745
52,-0.1329724135746162
76,0.9533191151706624
91,-0.4791128203596664
51,0.8137969537264578
52,0.7078076296864382
147,0.9985014237633447
35,-0.8911085779446293
71,0.6243679168897744
172,0.9244484866890368
81,0.03689892061481004
75,0.9967916900307228
55,-0.4281763734863486
10,0.6817308706728522
226,-0.9999801991892217
90,0.9989151926659432
62,-0.2600983219483728
133,0.9999405896387943
64,0.02383531679088935
33,-0.9037091409802969
25,0.8467679446259055
100,-0.25977983931132775
4,0.0
59,0.9389806179253186
75,0.9867217017202305
67,0.7830357459495887
10,0.11867534267962632
42,0.10466030814499105
58,0.9999018960932178
66,0.9349841074652248
103,-0.272273108574135
82,0.9998286859927679
78,-0.8868584567241105
101,0.9451520034926881
35,0.2475320418413336
119,0.9999999998664322
21,-0.9544955012126775
34,0.28542956406706144
32,-0.7458518196168364
125,0.9623918442861574
82,-0.9999994882277004
74,-0.969472619740666
132,0.9984272778624455
158,-0.990541575193256
50,-0.7074325991584351
113,-0.9697562865345577
21,0.6907942036417125
4,0.5870392682273635
10,-0.5964705818370823
112,0.9261120561132783
62,0.991896349985699
35,0.3884374432879749
55,-0.5364331504005382
56,0.5689552600764791
61,0.8580448376286511
26,-0.8364900909119131
13,-0.5019436607963204
19,0.8239059444031336
18,-0.7672790560460547
19,-0.940696739168787
68,-0.20861610363290417
46,0.6912084764707125
13,-0.5561903233166032
55,0.589537932452201
42,-0.983776105010943
47,0.6210974033579713
113,0.996094869401279
42,-0.5654277122039544
47,0.9756311423309028
55,-0.20035253122829366
6,0.052465563615616606
32,-0.70832281346719
16,0.3986802382969812
34,-0.5172014296465448
28,0.7415773395881007
17,-0.49562960407702206
49,-0.3106312828122595
67,-0.9965632282891934
50,0.5164146562818608
102,0.38955917174528176
46,-0.8960174419435047
44,-0.9954211615999184
66,-0.767648327250368
102,-0.09361236484864466
13,0.20503841804573963
20,0.8949559874567277
31,0.11870158067943204
50,-0.06744225888017552
33,-0.972197103202487
82,0.8733593737781251
27,0.7362217100563004
205,0.99978415297946
29,-0.5542030796509385
403,1.0
8,-0.1782079380083481
282,0.9966109037593405
100,0.9999349328770055
86,0.9996234859525708
18,-0.1597334305063174
28,0.9442669060631834
28,-0.7137206213956153
30,-0.6949292151350375
66,0.9972426187595613
115,0.989351956773201
60,-0.4296285601816061
21,-0.9806087226530762
71,0.9839226833057302
178,-0.16724996042710116
26,-0.12703881555116903
49,0.9990777817847001
63,-0.08033735485224569
57,-0.9559074923627615
26,-0.8051589298898292
43,0.5650006791300477
181,0.9999909745449633
70,-0.992541406050955
35,-0.8727554326819047
33,0.18168743581442626
26,-0.77274474346757
61,-0.9339092752260891
40,0.9995506614036493
98,0.9914363746166619
131,0.252526591410285
23,0.7477774360664753
19,0.10826462027661443
95,0.4540963241488163
73,-0.7218719690941948
56,0.9940135735833047
15,0.6990326894902739
55,0.9165103682962408
30,-0.006571025883581161
58,-0.9958609761455024
54,0.8936929626737451
28,-0.8617149944751754
28,-0.8375674321557991
19,0.29416183477160907
45,0.9937509992936844
99,0.9917927732464094
9,-0.7086111244811621
7,-0.12168502339095988
41,0.9633875846034032
46,-0.9930113327633334
30,0.8397487661937726
4,0.052465563615616606
35,-0.45556127820869463
35,-0.062010596332345846
29,-0.8397400499448529
44,0.9958246815665814
69,-0.9460555756944351
200,0.999998512832247
40,0.9999897775445674
384,-0.978601918646028
21,-0.0925701568768329
25,0.9695736058148132
4,0.3201494200241597
44,0.4561312047468349
21,0.2639924528807478
25,0.3337395393303717
37,-0.680900880897956
44,0.7469705619819063
16,-0.3300396656780633
42,-0.6410360583142436
141,-0.9772069676049171
53,0.9715523091289306
37,0.9244167270158339
28,-0.2887239405062707
41,-0.9825278219584344
14,-0.6141084901445091
21,-0.3613496342972289
17,0.9931385804327528
14,0.7736331448884193
14,-0.41527221453825436
161,0.8964338467563175
107,-0.9999396918579968
63,0.9961799090658496
19,0.8419429847633495
27,-0.16327491394158944
27,-0.8214799521717788
43,-0.8229853610914322
20,-0.18901254101261866
70,0.9997238839187932
92,0.9932832285508064
97,-0.9287734853328877
21,0.2672334898674724
144,-0.9999999902065224
76,-0.5743216030522889
13,0.4831043256980794
132,0.9966158151059858
101,0.9972824419845949
9,0.15969674027966207
90,0.9991062543569391
43,-0.800365046565771
53,0.42722668974889033
58,0.14090060921355474
14,-0.10953888339890949
150,0.9995569295462345
29,0.998975948752439
40,0.7519053207366737
40,-0.9665509629855873
23,0.09230235936673248
34,-0.885332616432605
18,-0.7548348555520004
52,-0.5033440964747118
19,0.5695832853351679
24,-0.726034291588316
116,0.9999905170900873
34,0.6935498011592556
39,0.55799588885614
3,0.3117256417880858
22,0.103879079324676
8,-0.009899399973231082
11,-0.874979244562686
15,0.09934655141777049
15,0.8135086947507915
34,0.9651225619825432
2,0.042588283042578334
80,0.9434678787692099
57,0.7040221084554985
3,0.7368421052631582
17,0.6375082576213615
86,0.9999959179958029
3,0.15771577386737867
64,-0.5171047940813391
79,-0.9871997540602069
44,0.994182602577439
106,0.9999735931283062
39,0.8914540256736283
21,0.4855648318645922
22,-0.8221378608393834
13,-0.4939628208300175
22,-0.841478827946329
9,-0.5319340904217229
40,0.9948660022403
23,-0.680317333475889
20,-0.1566840171912316
105,0.9999251922432235
3,0.9337296830961646
24,0.7615144146790642
4,-0.05882352941176405
22,-0.6264718427832188
12,-0.40551745822993235
15,-0.5060138140392145
62,-0.743258703134523
25,0.6942390897693582
10,0.5108040257754751
40,0.9982005251093704
33,-0.13259456607519016
38,0.9912596832074487
14,-0.8004437554236918
50,0.9978737318248678
34,0.9992099870133293
23,0.72284623760417
44,0.9999137585884124
24,-0.9664654650065923
26,0.8270015041584915
12,0.23695550176431923
40,-0.974373303610474
52,0.39272540674398093
25,-0.9335482175724787
33,-0.4096062488229937
22,-0.6277342169254729
21,0.9687558538589269
218,0.7913229285809811
20,0.923440368005894
7,0.9502698546008197
46,0.9837316033261132
43,0.9554625964153951
26,0.07886573508309236
41,0.7543787543763247
159,0.999880975075411
162,-0.9997330250695884
20,0.4092308292580029
206,0.99997852607585
22,0.8898510770271677
26,0.36621273407969124
21,0.7402011002061955
17,-0.4731824415361525
31,-0.23892947487583993
20,0.294720879953013
45,-0.9181557217505274
29,-0.2733528333621633
30,0.9837318852005796
11,0.8851821332787146
91,-0.9863031237242728
29,-0.6941345383664914
7,0.9667122532022083
49,-0.33187522544337167
86,0.9929288980399484
43,0.2952254299910959
70,-0.7318323034323759
20,0.24801285065277523
23,0.9168927692124944
44,0.9925361231125402
40,0.9599406660897039
38,0.30416105019514483
45,-0.1957826992348093
27,-0.47458439824178256
32,0.9921688786099903
17,0.8932986103532592
88,0.9994379140242593
40,0.8570997290093094
27,0.19107235748981455
29,0.8704265961171544
13,0.6873497816344925
30,0.32076266344218607
16,-0.5767021518514048
32,0.9693051279635001
26,-0.05124997298477263
9,-0.3847078794035115
68,-0.5259211354388433
26,-0.4393119722329615
5,-0.6057340336295955
12,-0.12877757877941565
19,-0.2732607838569747
51,-0.6230321319860845
26,0.267257283750719
43,0.21754210843842836
280,1.0
7,-0.22563914389764905
58,0.9961862381933504
22,0.7187120152209194
92,0.33721440026371097
59,-0.9871059591377047
167,0.9467170896311667
14,0.657076234797602
32,0.25148186695778274
25,-0.31018990325140483
16,-0.2450851699884271
36,-0.13034863321500234
22,0.38514233260753916
23,0.5712276520013377
37,0.993711079696761
6,0.4595907810649391
40,-0.4490348003259095
34,0.9887960319665652
35,-0.9171315211156541
101,0.9320379610482588
70,-0.9819297426093416
49,0.6394099904700221
93,0.059664097709840824
29,-0.4172043379346615
3,-0.21945953253231187
16,-0.2363474654454294
52,0.002407201290794525
66,0.8319259479211274
60,-0.8145244258247075
34,0.6378615460076213
20,0.9980072398271245
54,0.9764275876405442
66,-0.9989953858488603
176,0.9902808695726637
194,-0.9004331344871388
232,0.9999996490266689
142,0.05470660130628824
258,1.0
31,0.7562076523275434
36,0.6026171072430297
69,0.4264832685544211
45,-0.13616355243821565
367,0.9067319237625373
152,-0.6502750752570319
12,0.5132648266898494
11,0.5368136024788333
12,0.9913310225082794
20,0.8430346503581456
111,-0.9827396153737815
259,0.9896765096823543
24,0.49138294498751933
6,0.8881470519733514
3,0.046590141796083895
16,0.10656945076063118
67,0.9975819001198514
14,-0.6981325667713614
39,0.8965473543729641
45,-0.45689896344385694
40,-0.16080461017316194
85,0.5676749930458465
24,0.0647092073023745
17,-0.37442263013256216
36,0.9737319961342554
4,0.4247236294594803
77,-0.5968596829494366
37,-0.22838982259416452
15,-0.3316267063115874
25,-0.27239713095814544
40,0.08088996009007143
24,-0.8995168746968034
12,-0.1438119390366457
13,-0.1438119390366457
50,0.7652016176633702
26,-0.22577215836580944
70,-0.6849133292876732
56,-0.9028926399035533
40,0.22948522730668497
36,0.8561821526558833
40,0.22948522730668497
36,-0.7367350189283062
29,0.8977232050650805
22,-0.39743077482471056
54,-0.9065192034445639
33,-0.8699733450969422
3,-0.4782608695652173
105,0.9996350936312532
191,0.9999989436814667
51,0.9951506339790162
24,0.3197644852944368
19,0.41410098074635515
119,0.9748977893289046
20,-0.45197684047211206
86,-0.6794680002790681
46,-0.9962759991861474
24,0.9695141549778112
19,-0.9884995891843362
93,0.897136432705226
25,0.972085356398589
139,-0.8232810674559476
74,0.19988437879242693
18,-0.33917770450034546
15,-0.186190685504678
28,0.9759464945482015
29,-0.3256119605016694
19,0.2552941025004063
115,0.9998920301419134
18,0.6996257383091995
24,0.10353874855371559
19,-0.4500325436364667
10,0.9470780956807179
159,-0.8126611421746579
15,-0.05246556361561838
80,-0.7679295822646197
7,0.5832816065558384
38,0.19269090701618574
37,0.7203613322402789
37,0.7203613322402789
37,0.7203613322402789
37,0.7203613322402789
37,0.7203613322402789
37,0.7203613322402789
63,0.033509906966759706
36,-0.1467766502976
31,0.7321869070928149
42,-0.18042710138623508
65,0.9828557118217729
73,0.806897115186936
76,-0.6252990075868079
37,0.9580762390487978
31,0.9022001813354146
20,0.9726255506434993
84,0.9980542403495984
24,-0.45080800977345903
60,0.9343918744307627
71,0.989685473157907
107,-0.9963956865560926
28,0.8346528865735359
26,-0.2448870877365934
39,0.9549328250080824
25,-0.511448010662888
100,-0.420922806788677
5,-0.49137237401313016
40,-0.9668926620037661
7,0.5653306717788262
24,0.9892431330488445
34,-0.6424883424525849
15,0.8915770235886296
8,0.9376911469787717
4,0.360310835338157
39,-0.8008506969099853
22,-0.2554541890607822
44,0.10336075108457465
58,0.9992825205182863
40,-0.4087136027653058
13,0.923935612442863
20,-0.8667934367371475
55,0.9959444582707879
82,0.43668909338843775
119,-0.9644608957912799
38,-0.7964769999277874
65,0.04233841600929966
66,-0.999813769802772
39,0.998998430602706
38,0.9986984481548142
60,0.9580863874143193
68,0.9780481772929419
56,-0.9933550066746935
31,0.4900634636036898
17,-0.9108090278112275
39,-0.3208036134246357
36,0.6583067716698334
34,0.9809169617573508
18,0.9629316983141898
208,0.9999999999999889
4,0.48940138246413256
12,-0.2567481967057319
4,0.014250948654598306
34,-0.18619622103109323
25,0.15230092871223744
94,0.9952390369755504
17,0.9124165455842523
7,0.11557409789574713
14,0.031879382649318666
64,0.9999094392634957
37,0.5117897344793763
15,0.5186840735952536
8,0.23395301001925306
13,-0.14516900657688736
20,-0.421242534558236
18,0.321100177419964
57,-0.6501505592286416
9,0.9493276172265539
10,0.8477618584403321
25,0.7756941669504889
66,0.9964776723991147
8,0.04937730374274785
28,-0.519466312578617
17,0.8900101430259064
16,0.718938858061134
25,0.27991968681796053
42,-0.15008676306605162
